,robot_x
21546,-0.5444128382738667
21547,-0.5444121379341429
21548,-0.5443974408678598
21549,-0.5444098362309866
21550,-0.544412486589756
21551,-0.54441413060457
21552,-0.5444233088478987
21553,-0.5445294293415945
21554,-0.5447437169467165
21555,-0.5447473595249859
21556,-0.5448005490862511
21557,-0.5445822544306597
21558,-0.5443922013004864
21559,-0.5442319663504
21560,-0.5442214659333118
21561,-0.5442216400450864
21562,-0.5442428175928306
21563,-0.54424253115042
21564,-0.5442434997025792
21565,-0.5442454329305528
21566,-0.5442457374573405
21567,-0.5442444750060643
21568,-0.5442481165952191
21569,-0.5442756339298586
21570,-0.5442852239223096
21571,-0.5443270656739685
21572,-0.5443765036892009
21573,-0.5444014777026029
21574,-0.5444470009692601
21575,-0.5443713700075953
21576,-0.5441629084651929
21577,-0.544161639266161
21578,-0.5441774501803878
21579,-0.5441693346209692
21580,-0.5441813828607651
21581,-0.5441784061348033
21582,-0.5441805671968055
21583,-0.5441822850096564
21584,-0.5441824254594338
21585,-0.5441801913390188
21586,-0.5441840987606842
21587,-0.5441838275786697
21588,-0.5441822990951681
21589,-0.5441743775363376
21590,-0.5442069759154099
21591,-0.5442132751841747
21592,-0.5442145975415416
21593,-0.5442165372151265
21594,-0.544223863821879
21595,-0.5442194819400732
21596,-0.5442133885804716
21597,-0.5442339844656628
21598,-0.5442421887959544
21599,-0.5442426514454605
21600,-0.544253549284694
21601,-0.5442571262557611
21602,-0.544248735279138
21603,-0.5442556590426714
21604,-0.5442394102955445
21605,-0.5442515542039098
21606,-0.5442474752033584
21607,-0.5442634044222747
21608,-0.5442572627479895
21609,-0.5442673698221666
21610,-0.5442644620463266
21611,-0.5442277270627072
21612,-0.5442503957314523
21613,-0.5442496772155467
21614,-0.5442510671470426
21615,-0.5442475834771486
21616,-0.5442570870340208
21617,-0.5442429883985751
21618,-0.5442499582535903
21619,-0.5442449449011041
21620,-0.5442542875622611
21621,-0.544249266494771
21622,-0.5442511240043261
21623,-0.544265426109299
21624,-0.5442579115305235
21625,-0.544261497740497
21626,-0.5442696088105515
21627,-0.5442740177286917
21628,-0.5442731828701541
21629,-0.5442778207950368
21630,-0.5442787199770152
21631,-0.5442733663021928
21632,-0.5442747412599723
21633,-0.5442977436108187
21634,-0.5442929155771677
21635,-0.5442938180413117
21636,-0.5442980845616214
21637,-0.5442983976342407
21638,-0.5442987194149589
21639,-0.5443000263389849
21640,-0.54429967342034
21641,-0.544294163149868
21642,-0.5443015964298591
21643,-0.5443046353583928
21644,-0.5443022173614706
21645,-0.5443168054888406
21646,-0.5443203434730812
21647,-0.5443098148056793
21648,-0.5442656340851512
21649,-0.5442977914365696
21650,-0.5443032676672264
21651,-0.5443079892818536
21652,-0.5443094466501068
21653,-0.544303895316561
21654,-0.544307479034252
21655,-0.5443119974005745
21656,-0.5443061007805425
21657,-0.5443457980210799
21658,-0.5443448669075488
21659,-0.5443411596172846
21660,-0.5443530898963568
21661,-0.5443524777959451
21662,-0.5443444034593005
21663,-0.5443592695132201
21664,-0.5443694571584001
21665,-0.5443647711665753
21666,-0.5443622886786231
21667,-0.5443791782108752
21668,-0.5443527374071256
21669,-0.5443798569397491
21670,-0.5443760050021914
21671,-0.5443720130161016
21672,-0.5443794764622955
21673,-0.5443772064702819
21674,0.017540494468637924
21675,0.033038938141290705
21676,0.0589080798555557
21677,0.09222874233401761
21678,0.1331335074269218
21679,0.16057512879147462
21680,0.1790407414770301
21681,0.21014691107986067
21682,0.23234900466926758
21683,0.25202084064663743
21684,0.2706293289357336
21685,0.2838871286381767
21686,0.2955477104362504
21687,0.3181625592061129
21688,0.3306915416279101
21689,0.33825040229505754
21690,0.3492039493577393
21691,0.36438332407459567
21692,0.3789292852824659
21693,0.39036589378571135
21694,0.40289509427139164
21695,0.4145201987699432
21696,0.4256264750111011
21697,0.4347655949477265
21698,0.4412985748234991
21699,0.4458931798148846
21700,0.45459468806704006
21701,0.4603557558709154
21702,0.4695731320545147
21703,0.4777705030736268
21704,0.47978983079223836
21705,0.45029671683091127
21706,0.396799923437284
21707,0.3766746999438663
21708,0.35473709780289375
21709,0.3311292561695591
21710,0.30691558805162195
21711,0.2789683790332299
21712,0.26253287204441556
21713,0.2380091556406786
21714,0.22238460749585706
21715,0.21414741678549437
21716,0.2125143998742956
21717,0.21437506069967707
21718,0.22093818898444142
21719,0.23516582473447553
21720,0.25047541422010916
21721,0.2623590484401085
21722,0.27489242408858605
21723,0.28293137644764565
21724,0.28993513949136746
21725,0.3049810896209341
21726,0.32195344742080456
21727,0.3334073600483882
21728,0.33898013657099113
21729,0.33949429255640773
21730,0.3416983309277196
21731,0.35165788809524756
21732,0.3685411026597965
21733,0.3816642918113637
21734,0.3904090493387402
21735,0.000917425076992693
21736,0.018696120551217374
21737,0.05748982947115386
21738,0.1020759011699758
21739,0.1454378205267404
21740,0.18936740292357
21741,0.22473676896705672
21742,0.2748696802842325
21743,0.3106352015027758
21744,0.35325638369051815
21745,0.39556176106343033
21746,0.44492313495275004
21747,0.4873713447683069
21748,0.5229082571196754
21749,0.5724023428625509
21750,0.6135606417057345
21751,0.6476053653755088
21752,0.6899269099834766
21753,0.7322426016331611
21754,0.7804209689369247
21755,0.823004239751504
21756,0.8587756913959421
21757,0.9086957044410204
21758,0.9447675603478687
21759,0.987857660166251
21760,1.0312376717629026
21761,1.082017796697634
21762,1.125753807654399
21763,1.1621930107118905
21764,1.1983653879952176
21765,1.2493614961625454
21766,1.2928889160894406
21767,1.3365060221358511
21768,1.3800151501027365
21769,1.423632086129887
21770,1.4745047941668756
21771,1.518013624022622
21772,1.5543931138054723
21773,1.590482041781265
21774,1.640216300038489
21775,1.6825971234745885
21776,1.723237926617094
21777,1.7685014893915842
21778,0.015416058568805369
21779,0.019990092506804946
21780,0.04128121678927986
21781,0.0651066344204988
21782,0.09932681492592015
21783,0.13057386483997277
21784,0.1579566259160526
21785,0.1858720778225964
21786,0.2051469171640813
21787,0.2257823528206169
21788,0.23557997291447005
21789,0.23991851076306683
21790,0.23828316278091766
21791,0.22798368631891908
21792,0.21089168159169036
21793,0.19330101001476485
21794,0.17810325839663074
21795,0.16777082146834213
21796,0.1663814778320937
21797,0.17693839502005534
21798,0.20028515232432273
21799,0.2315835059990507
21800,0.2643138492321398
21801,0.29687440817022326
21802,0.3244273439859269
21803,0.36463717631941833
21804,0.3982067664945254
21805,0.42469075693089225
21806,0.44748533655034184
21807,0.4483497828058102
21808,0.43559207859791926
21809,0.425131957580296
21810,0.4171552083943398
21811,0.40614192004352473
21812,0.39227681804233716
21813,0.37144145240288107
21814,0.35058191445406817
21815,0.31698669639147065
21816,0.2914332787256835
21817,0.2576963347700223
21818,0.21929727423007497
21819,0.17039641340787323
21820,0.12719600557979727
21821,0.09015631607158707
21822,0.04439130693227903
21823,-0.0002967995424178558
21824,-0.0459459513820579
21825,-0.08014793494549878
21826,-0.09971657479308445
21827,-0.1323173995394441
21828,-0.1474629028559464
21829,-0.16180457013747804
21830,-0.16885652265152373
21831,-0.16764037154631875
21832,-0.16000818186999954
21833,-0.1454138249069953
21834,-0.12533256705469917
21835,-0.10057832446602931
21836,-0.07317406428161309
21837,-0.04574163287269289
21838,0.002575827269606993
21839,0.04374692401701118
21840,0.078511141326562
21841,0.11856545039899707
21842,0.15372498160373407
21843,0.18509445450535753
21844,0.21529872974666955
21845,0.24751709083942763
21846,0.2819046971337398
21847,0.2999199304794299
21848,0.3230528075550249
21849,0.3421207203869403
21850,0.37177244029445244
21851,0.39628494647421947
21852,0.42216306638085765
21853,0.4478411909374906
21854,0.4794023826167338
21855,0.5089756336371218
21856,0.5499653638229762
21857,0.5926888649004941
21858,0.6309951419335837
21859,0.6660487662490066
21860,0.7162237621222519
21861,0.7583320040573671
21862,0.8077571257158827
21863,0.8436236588724877
21864,0.8790550867484153
21865,0.92523863826165
21866,0.9593145083188456
21867,0.99889982799852
21868,1.0324479548919603
21869,1.0683777679984445
21870,1.0999244858035215
21871,1.1456858412995348
21872,1.1773127740293352
21873,1.2165111247891813
21874,1.2526946613212395
21875,1.2939813765228747
21876,1.3280001401327286
21877,1.3532557580980036
21878,1.3812549904757248
21879,1.404652691830605
21880,1.4279393814112387
21881,1.448613030199079
21882,1.4616413869786005
21883,1.467815145960678
21884,1.4683006230920121
21885,1.4639937948389337
21886,0.007094696978134677
21887,0.034652688121542104
21888,0.07185031595251215
21889,0.10649962728631696
21890,0.15926856560622438
21891,0.2247019886862292
21892,0.26510587729209023
21893,0.27370565038231426
21894,0.28066824985192074
21895,0.28986654566705256
21896,0.30022824576417545
21897,0.31689070674652803
21898,0.3547293326272999
21899,0.42234109655637797
21900,0.4565972114746235
21901,0.4836591665581678
21902,0.5142328176144293
21903,0.5394739817366629
21904,0.5559947968268881
21905,0.5693550960999177
21906,0.5848041466875382
21907,0.6247156463530976
21908,0.6591023034003212
21909,0.6889227344175319
21910,0.7231021440844252
21911,0.7545425581468167
21912,0.785837912128726
21913,0.8029299782246079
21914,0.8145196195467163
21915,0.825181751220208
21916,0.8400956562292029
21917,0.8557262187897129
21918,0.8815778519335786
21919,0.9081283286200723
21920,0.930929611743413
21921,0.9487272606444306
21922,0.9686309534409745
21923,0.9866258075742881
21924,1.0063630475027043
21925,1.027416494431957
21926,1.068891374571409
21927,1.087422672410155
21928,1.1032907387616264
21929,1.121251367636419
21930,1.1563914354388871
21931,1.1878505333799372
21932,1.2261505537335502
21933,1.2658453906536085
21934,1.3071309676609315
21935,1.3400133567845138
21936,1.3814629143216826
21937,1.4311824448873207
21938,1.461545162654703
21939,1.5212341695697902
21940,1.5560847319860367
21941,1.605362407394702
21942,1.6475655088305816
21943,1.684652833476274
21944,1.7199582906733504
21945,1.7596856139403447
21946,1.791854649470732
21947,1.8057890220884365
21948,1.8105308852196431
21949,1.8105242219206708
21950,1.810529716040904
21951,1.8105278097054178
21952,1.8105271120285087
21953,1.8105283930680338
21954,1.8105103713091917
21955,1.8105265703933882
21956,1.81052852790748
21957,1.8105291553583445
21958,1.810524460333648
21959,1.8105306072120864
21960,1.8105264389325066
21961,1.8105195843291997
21962,1.8105215037450806
21963,1.8105259165463958
21964,1.8105303993003947
21965,1.8105305184657454
21966,1.810527758165916
21967,1.8105284381501379
21968,1.8105308865203902
21969,1.8105290674681813
21970,1.8105259564168066
21971,1.8105273538405222
21972,1.8105297839257792
21973,1.8105266401041848
21974,1.810527432590187
21975,1.81053092247968
21976,1.8105245711679805
21977,1.810527951092704
21978,1.8105282752926166
21979,1.810529637764603
21980,1.8105180724141692
21981,1.8105289944297223
21982,1.8105312080752378
21983,1.8105257988003378
21984,1.8105281494623022
21985,1.8105280257426422
21986,1.810528464456077
21987,1.8105248322605763
21988,1.8105298133672871
21989,1.8105247834003024
21990,1.8105285245124485
21991,1.810527760372317
21992,1.8105270236287891
21993,1.8105063997411688
21994,1.8105311106388111
21995,1.8105277335578465
21996,1.810527382368875
21997,1.8105306095668927
21998,1.8105305454993905
21999,1.8105264247959678
22000,1.8105267230216193
22001,1.8105298215079653
22002,1.8105287757881068
22003,1.8105273846956103
22004,1.810526203919142
22005,1.8105239195161482
22006,1.8105293862944412
22007,1.810529508771039
22008,1.8105257884606836
22009,1.8105303012857987
22010,1.8105216943390343
22011,1.810530831133437
22012,1.8105281728687157
22013,1.810523494141898
22014,1.8105289763889512
22015,1.810527190937098
22016,1.8105268424375802
22017,1.8105303888952609
22018,1.8105300113157619
22019,1.8105291938159571
22020,1.810527262785234
22021,1.8105200312643572
22022,1.810528392229516
22023,1.8105303013550085
22024,1.8105292832597657
22025,1.8105303426739066
22026,1.8105272364216602
22027,1.810513433832139
22028,1.810528418327206
22029,1.8105305067088966
22030,1.8105310447423617
22031,1.8105283318974694
22032,1.8105289759427103
22033,1.8105231754589037
22034,1.8104972323496826
22035,1.8105297882064766
22036,1.8105219809576791
22037,1.8105264677705584
22038,1.8105261905786179
22039,1.8105290292967955
22040,1.8105287621991826
22041,1.8105258262312502
22042,1.810508933824749
22043,1.8105292165476907
22044,1.810526491542579
22045,1.81052486615003
22046,1.8105298853302814
22047,1.8105282338836
22048,1.8105285848191097
22049,1.8105262003288323
22050,1.8105280128581194
22051,1.8105288291985255
22052,1.810500648135845
22053,1.8105290402733678
22054,1.8105302237055
22055,1.8105255507792248
22056,1.8105261953814689
22057,1.810529280430502
22058,1.8105289368907558
22059,1.810516065889031
22060,1.8105299727779225
22061,1.8105277580445192
22062,1.8105288529004016
22063,1.810529611726102
22064,1.8105242289644257
22065,1.8105305863214483
22066,1.8105252045718663
22067,1.8105275755358021
22068,1.8105292829491246
22069,1.810526940674786
22070,1.8105096808398906
22071,1.8105305096779305
22072,1.8105205067295016
22073,1.8105304585519564
22074,1.8105267457670922
22075,1.810529957743591
22076,1.810523051451142
22077,1.8105293856438338
22078,1.8105298770488532
22079,1.8105208577554321
22080,1.810530226192391
22081,1.810527638367166
22082,1.8105286976144124
22083,1.8105303394867869
22084,1.8105265548510467
22085,1.8105278327241132
22086,1.810529268834483
22087,1.8105095870508952
22088,1.810528864904979
22089,1.8105309065332853
22090,1.810525839875701
22091,1.8105158802264285
22092,1.8105300355877785
22093,1.8105240374524314
22094,1.8105291367915601
22095,1.8105313200785398
22096,1.8105256558265346
22097,1.810517066039831
22098,1.8105272633902607
22099,1.810528569146866
22100,1.8105288172224916
22101,1.810529668441173
22102,1.8105312963619873
22103,1.8105292941611628
22104,1.8105208675902311
22105,1.8105290018624307
22106,1.8105313697715961
22107,1.81052189789367
22108,1.8105301101242846
22109,1.8105257252181033
22110,1.8105311644837034
22111,1.8105259145953019
22112,1.8105287532155787
22113,1.8105302657388775
22114,1.8105268057462245
22115,1.8105105210791355
22116,1.8105272873350897
22117,1.8105290087331622
22118,1.8105260443918336
22119,1.8105185320736616
22120,1.810530721902718
22121,1.810529203101136
22122,1.8105270289276456
22123,1.8105269489227502
22124,1.8105295458991868
22125,1.8105277992749158
22126,1.8105262951114376
22127,1.8105288368037389
22128,1.810530481941032
22129,1.8105241679820516
22130,1.81052771650794
22131,1.8105304413591707
22132,1.8105286960334195
22133,1.8105222425301883
22134,1.8105273015790566
22135,1.810529483700507
22136,1.8105248729139851
22137,1.8105285568518836
22138,1.8105299986329608
22139,1.8105276288651473
22140,1.8105123620567012
22141,1.8105308516752867
22142,1.8105291285168275
22143,1.8105278068247421
22144,1.8105271601755688
22145,1.8105285622621559
22146,1.810530191127156
22147,1.8105285862158154
22148,1.8104418655977321
22149,1.810527395611967
22150,1.8105280237616086
22151,1.8105231533347992
22152,1.8105277406376163
22153,1.8105301238919695
22154,1.8105275338589397
22155,1.8105251963805808
22156,1.8105115214617822
22157,1.8105299356180333
22158,1.8105256092015787
22159,1.8105288097257506
22160,1.8105244096953768
22161,1.8105178643607003
22162,1.8105279347255432
22163,1.8105292602721752
22164,1.8105214631031539
22165,1.8105311669470192
22166,1.8105258715489732
22167,1.8105156148217394
22168,1.8105305677541228
22169,1.8105286671801553
22170,1.8105283448386675
22171,1.8105262296888027
22172,1.8105295031845872
22173,1.810528817699661
22174,1.8105247482880371
22175,1.810528756691497
22176,1.8105291994073631
22177,1.810530048056543
22178,1.8105302308504345
22179,1.81052658994753
22180,1.8104889158760755
22181,1.8105284952006593
22182,1.8105291315754726
22183,1.8105307717954426
22184,1.8105303181721926
22185,1.8105258859607376
22186,0.021483299330526284
22187,0.03556564809432508
22188,0.07534571599565226
22189,0.11916048370010138
22190,0.16325239600215016
22191,0.20348191069685062
22192,0.24799127562560672
22193,0.27534653718747987
22194,0.30162638971397865
22195,0.3198930861772727
22196,0.34230873207225315
22197,0.3592825669633749
22198,0.362927813793409
22199,0.36170700669173983
22200,0.36015550842751826
22201,0.3612474780889915
22202,0.367142203037523
22203,0.38166687560340706
22204,0.40190691134056683
22205,0.42387751803135343
22206,0.44296776981706487
22207,0.4629022425516828
22208,0.479869009109563
22209,0.49687956978010783
22210,0.5134719959868789
22211,0.5254113536101198
22212,0.5419153220762163
22213,0.5584890520297164
22214,0.5802288557277625
22215,0.5948344723730269
22216,0.611487257186888
22217,0.6277744024757633
22218,0.6443251745000749
22219,0.6552060086285483
22220,0.6605500496702728
22221,0.6603006979321981
22222,0.6590473618788277
22223,0.6586967388628546
22224,0.658495191113966
22225,0.6555336253417889
22226,0.6513117701840643
22227,0.6397623584815121
22228,0.6255400709098843
22229,0.6168822348115242
22230,0.6208731616220976
22231,0.6358266970106328
22232,0.652402912511458
22233,0.6775110174725184
22234,0.6947647958779739
22235,0.7047052014353935
22236,0.7144515200497868
22237,0.7259935849454068
22238,0.7456623473116135
22239,0.758944475965274
22240,0.7838321901524473
22241,0.7982014363849408
22242,0.8135533270815013
22243,0.8326876816588402
22244,0.8543513396276249
22245,0.8666911987420177
22246,0.0016395381345061912
22247,0.019501523593662185
22248,0.054462934141975845
22249,0.085911192289373
22250,0.12612926164145377
22251,0.15317179718535945
22252,0.1804008106102015
22253,0.20329473234433496
22254,0.21406283287012776
22255,0.2188610257728732
22256,0.21658701216866855
22257,0.20308094329635767
22258,0.17865673767906887
22259,0.1439883162598454
22260,0.10544155567403528
22261,0.067461076725678
22262,0.035386003823572265
22263,-0.020695016995664776
22264,-0.057322058260553865
22265,-0.09683552785313065
22266,-0.1366467612060079
22267,-0.17306790592742113
22268,-0.22431906308260793
22269,-0.3067173714880171
22270,-0.3655411125520461
22271,-0.4007993017900779
22272,-0.4398129870232498
22273,-0.476389182034927
22274,-0.5165440985826103
22275,-0.5640463432596754
22276,-0.5997240312433757
22277,-0.6345030517966844
22278,-0.6758949257756982
22279,-0.7487615361473443
22280,-0.7874430467449277
22281,-0.845170900744698
22282,-0.8832631196092995
22283,-0.8967480176268301
22284,-0.9186734844410583
22285,-0.941402776662334
22286,-0.9830761878683162
22287,-1.00360200417455
22288,-1.034839924028431
22289,-1.0638337667916031
22290,-1.0809133221330633
22291,-1.1141280356776302
22292,-1.137172938002281
22293,-1.1741175189122526
22294,-1.2058300517379887
22295,-1.2404877857030312
22296,-1.2699876004842476
22297,-1.3070625454512659
22298,-1.336143152072167
22299,-1.3687236957651163
22300,-1.4019008494182952
22301,-1.4362075111305157
22302,-1.4582024505265385
22303,-1.4875797803030641
22304,-1.5244907448197285
22305,-1.5614576873574975
22306,-1.6062267961932846
22307,-1.6504057252446511
22308,-1.699107277092236
22309,-1.742442410544607
22310,-1.7770668870090036
22311,-1.792950930365516
22312,-1.7935455157111866
22313,-1.7935922057193947
22314,-1.7935920950656445
22315,-1.793596439239573
22316,-1.7958242168869785
22317,-1.8014767028054322
22318,-1.8042222641405903
22319,-1.805524936689121
22320,-1.8083913169114698
22321,-1.8092311497517772
22322,-1.8092383521421915
22323,-1.8092517707124025
22324,-1.8092440112477843
22325,-1.8092397339266788
22326,-1.8094231452961493
22327,-1.8105614392062568
22328,-1.8105370759786932
22329,-1.810531077809914
22330,-1.8105332489851302
22331,-1.8105351482098087
22332,-1.8105339402726996
22333,-1.810533420900605
22334,-1.8105324938358327
22335,-1.810537903790542
22336,-1.8105357339408996
22337,-1.810532984775497
22338,-1.810534744011066
22339,-1.8105353580248853
22340,-1.8105329988314507
22341,-1.8105281101585944
22342,-1.8105373828978817
22343,-1.810536557895128
22344,-1.8105331264883284
22345,-1.8105354931129594
22346,-1.8105367719484005
22347,-1.810528007979953
22348,-1.8105342194330614
22349,-1.8105364721609953
22350,-1.810532535210432
22351,-1.8101963433524153
22352,-1.8077861720532042
22353,-1.8069720402616907
22354,-1.8105330589407984
22355,-1.8105293756245937
22356,-1.8105344474061573
22357,-1.8105380472323755
22358,-1.8105328349988823
22359,-1.8105380172778935
22360,-1.810537013246152
22361,-1.810533302268679
22362,-1.8105345486398834
22363,-1.8105354468184816
22364,-1.8105340095118172
22365,-1.8105321846600717
22366,-1.8105352459151898
22367,-1.8105381568273613
22368,-1.8105343182374614
22369,-1.8105341447723353
22370,-1.8105360872387897
22371,-1.810534801108415
22372,-1.810528920277693
22373,-1.8105307325133833
22374,-1.8105371551271867
22375,-1.8105365705469025
22376,-1.8105339406937355
22377,-1.810536747295065
22378,-1.8105359581757037
22379,-1.8105311053016249
22380,-1.8105307200614549
22381,-1.8105345200354024
22382,-1.810531151915859
22383,-1.8105307923646226
22384,-1.810536365846858
22385,-1.8105320387029047
22386,-1.8105360056973028
22387,-1.810534941955219
22388,-1.8105352374034447
22389,-1.8105358526628006
22390,-1.8105294751441738
22391,-1.8105347689768019
22392,-1.809902009695404
22393,-1.809775273823095
22394,-1.8072886343264016
22395,-1.80238809418394
22396,-1.8053982822126395
22397,-1.8092709208677704
22398,-1.8105354440878747
22399,-1.8105341856687638
22400,-1.810538106221555
22401,-1.8105321429664503
22402,-1.81053528577914
22403,-1.8105329543823754
22404,-1.810528168244564
22405,-1.8105371703139679
22406,-1.810533399257155
22407,-1.8105359760260538
22408,-1.810534846480274
22409,-1.810535774645521
22410,-1.8105194640256503
22411,-1.8105320497256439
22412,-1.8105372063554128
22413,-1.8105321463071615
22414,-1.810532267533904
22415,-1.8105349057553892
22416,-1.8105344901123142
22417,-1.8105372459386606
22418,-1.8105111127454594
22419,-1.8105347687097235
22420,-1.8105360828503607
22421,-1.8105340763185709
22422,-1.8105329879046597
22423,-1.810535680627831
22424,-1.8105374728771464
22425,-1.8105338931107375
22426,-1.8105370243158827
22427,-1.810535341560148
22428,-1.8105324265236002
22429,-1.810532351404186
22430,-1.8105360244891129
22431,-1.8105348356335393
22432,-1.8105332138188899
22433,-1.8105370121607718
22434,-1.8105352610450571
22435,-1.8105346686131645
22436,-1.8105373907391353
22437,-1.810536413088288
22438,-1.8105319680550875
22439,-1.810533593336909
22440,-1.8105289636632327
22441,-1.8105310260148855
22442,-1.8105378557935985
22443,-1.8105368031147857
22444,-1.8105320659638449
22445,-1.8105369761638825
22446,-1.8105346229770998
22447,-1.8105348130032606
22448,-1.810537950977309
22449,-1.8105351568727703
22450,-1.8105334585564945
22451,-1.8105366940460648
22452,-1.8105347628707544
22453,-1.8105297206493869
22454,-1.8105310708965168
22455,-1.8105374351010404
22456,-1.8105357986922759
22457,-1.8105334258496233
22458,-1.8105352855190437
22459,-1.810535549508138
22460,-1.810532365043243
22461,-1.8102946876170116
22462,-1.8102701110422306
22463,-1.810533910004079
22464,-1.8105344445978577
22465,-1.8105353238475836
22466,-1.810533846293578
22467,-1.8105317088021773
22468,-1.810536503031901
22469,-1.8105363908358196
22470,-1.8105355937566527
22471,-1.8105349726659754
22472,-1.8105345773092991
22473,-1.810530546555849
22474,-1.8105310753096158
22475,-1.8105372779376534
22476,-1.8105355092399589
22477,-1.81053642488117
22478,-1.8105324594821517
22479,-1.810532263118469
22480,-1.8105359064503241
22481,-1.8105297593703842
22482,-1.810529182929442
22483,-1.8105367418743459
22484,-1.8105342709293215
22485,-1.8105347774782863
22486,-1.8105363608570268
22487,-1.8105297094963397
22488,-1.8105360793223284
22489,-1.8105366080461323
22490,-1.8105330299429379
22491,-1.8105376764724923
22492,-1.810532483213705
22493,-1.8105373621336165
22494,-1.8105297078440712
22495,-1.8105346809192178
22496,-1.8105372665114745
22497,-1.8105372734088412
22498,-1.810533758071748
22499,-1.8105348126276983
22500,-1.8105379048030448
22501,-1.810532592149636
22502,-1.8105346667739133
22503,-1.8105352154982834
22504,-1.8105309931935227
22505,-1.8105321996817885
22506,-1.810534785189811
22507,-1.8105376696608269
22508,-1.810533452812147
22509,-1.8105369829810622
22510,-1.8105310484880064
22511,-1.810536304949498
22512,-1.8105379344427242
22513,-1.8105337839201554
22514,-1.8105317904752058
22515,-1.8105332224457042
22516,-1.8105298645753183
22517,-1.8105376426890971
22518,-1.8105328775412544
22519,-1.8105381130949623
22520,-1.8105236107098246
22521,-1.8105370533761305
22522,-1.8105328666332867
22523,-1.8105361541345726
22524,-1.810532815102884
22525,-1.8105335537943459
22526,-1.8105359991086822
22527,-1.8105323324740665
22528,-1.8105323186763538
22529,-1.8105361446508281
22530,-1.8105355882900094
22531,-1.810534267562521
22532,-1.810535954771932
22533,-1.8105298436405846
22534,-1.810536789939699
22535,-1.8103013502890228
22536,-1.8085359974587631
22537,-1.80669131969041
22538,-1.809065722099655
22539,-1.8105377352467484
22540,-1.8105341460318178
22541,-1.8105301989638527
22542,-1.8105360950345812
22543,-1.8105377411092187
22544,-1.8105357734143261
22545,-1.8105374990307515
22546,0.005361165138895856
22547,0.014798226633533682
22548,0.03822363132963003
22549,0.08328188762033516
22550,0.11687297347785716
22551,0.16036229542097968
22552,0.2101881535791193
22553,0.25041489777608245
22554,0.2824893795813823
22555,0.3238044844906183
22556,0.3556162919745481
22557,0.40113113940194106
22558,0.41504895977326783
22559,0.4210984664962643
22560,0.42137717710897926
22561,0.41776236671689204
22562,0.4109717806486273
22563,0.4020270843513432
22564,0.39352025887965353
22565,0.38737185242778205
22566,0.3801320464756649
22567,0.37650777413193476
22568,0.37504359743673465
22569,0.37673739688298163
22570,0.3811533225077691
22571,0.40372473460621516
22572,0.41821238714363346
22573,0.43618626596573024
22574,0.4652359435180183
22575,0.5066925630275826
22576,0.5582131229582733
22577,0.591641295105471
22578,0.6297021532202474
22579,0.647485422096206
22580,0.6632852351578384
22581,0.6827950817753915
22582,0.7021745881556698
22583,0.7287193015076454
22584,0.7569793073484674
22585,0.7983447045293932
22586,0.8693022058311054
22587,0.9029697026994469
22588,0.9292819334616257
22589,0.9637270698126195
22590,1.0145490081024888
22591,1.0428010428490508
22592,1.076923059351067
22593,1.099155760510643
22594,1.139930223969908
22595,1.17829244328987
22596,1.2118514246355985
22597,1.2661553659017502
22598,1.3001454879972916
22599,1.3486707986059654
22600,1.3897737604135911
22601,1.4313530245090267
22602,1.469520022175803
22603,1.5098467132129036
22604,1.552225281056524
22605,1.5935859984758578
22606,1.6371245168982238
22607,1.6715739257267905
22608,1.7152245775844988
22609,1.7560896455442996
22610,0.00888228861926402
22611,0.028449134906278838
22612,0.05851147482912142
22613,0.09840108062366242
22614,0.14876711764890369
22615,0.18512893712734552
22616,0.23816660436815923
22617,0.26782262211460656
22618,0.32043330090556243
22619,0.3437640701907886
22620,0.3560236581809885
22621,0.35388960163860933
22622,0.3481118347388622
22623,0.3414753558802566
22624,0.31943965540632646
22625,0.2852906077496388
22626,0.25402250436263296
22627,0.22648398333494635
22628,0.18904754833179233
22629,0.15852908365832208
22630,0.1278008938754244
22631,0.09090580941404297
22632,0.053429376726058894
22633,0.009892428298383684
22634,-0.03173582567336696
22635,-0.07351960315972521
22636,-0.11981400235815275
22637,-0.15842933912744664
22638,-0.19735660638936636
22639,-0.2382753019305871
22640,-0.279787883001304
22641,-0.3222846084422657
22642,-0.36590632488679736
22643,-0.40780402177230846
22644,-0.4393577685980366
22645,-0.4866620696596531
22646,-0.5276492190797876
22647,-0.5734925916209659
22648,-0.6154419301085698
22649,-0.6475699627869796
22650,-0.6826073887895882
22651,-0.7376460795436907
22652,-0.7671351289617919
22653,-0.8216074077954342
22654,-0.8538906059678352
22655,-0.8957762967010297
22656,-0.9670565116542575
22657,-0.9969140948007527
22658,-1.0342338935708884
22659,-1.0641673554015991
22660,-1.112241638406544
22661,-1.1478500258141335
22662,-1.1880513579329264
22663,-1.2744411796075854
22664,-1.3524741816438286
22665,-1.3929256021749727
22666,-1.4239075469022744
22667,-1.466173858738448
22668,-1.4954351019804422
22669,-1.5365873541847042
22670,-1.5737733272740648
22671,-1.6023405346965303
22672,-1.6342830405957416
22673,-1.679030540909718
22674,-1.7219894547553816
22675,-1.763282141936097
22676,-1.8043009114992337
22677,-1.808864944619261
22678,-1.8105906871361181
22679,-1.810537933875047
22680,-1.8105369939524707
22681,-1.8105368352293494
22682,-1.8105380016979997
22683,-1.810533958972849
22684,-1.8105399043684822
22685,-1.8105339883574592
22686,-1.8105347886606065
