,robot_y
59652,0.07921420128209603
59653,0.108767778820537
59654,0.12684834217612667
59655,0.14137319045355226
59656,0.15398556947507416
59657,0.16025634787944423
59658,0.1623551885362218
59659,0.1644007756918368
59660,0.16587238626934464
59661,0.1653819277477175
59662,0.1640209885472716
59663,0.16192980096941148
59664,0.1518221556612127
59665,0.11176121901068033
59666,0.08279396414244031
59667,0.044825014639562843
59668,0.022280330512681513
59669,-0.018217086397014685
59670,-0.058386002566249665
59671,-0.09659169971884336
59672,-0.1318868472690603
59673,-0.1644717130455634
59674,-0.1879506709585043
59675,-0.21184588643890437
59676,-0.23539640159283137
59677,-0.2644335151430176
59678,-0.2876601614284191
59679,-0.31386813975674965
59680,-0.3518604088796085
59681,-0.3988141872175172
59682,-0.44264034190848145
59683,-0.4804709972871179
59684,-0.5328975147616711
59685,-0.5698454125464077
59686,-0.6132900342402224
59687,-0.6564820682072506
59688,-0.7046342777323358
59689,-0.7432255780643945
59690,-0.7742758161422573
59691,-0.8074302239975676
59692,-0.8352055591120019
59693,-0.8618210304159619
59694,-0.8866471281166086
59695,-0.9070765233646869
59696,-0.925095271578517
59697,-0.9430965805444731
59698,-0.9561619956747943
59699,-0.9732737826355802
59700,-0.9895560418042033
59701,-1.0075030101060163
59702,-1.021811534104351
59703,-1.0370817018824403
59704,-1.056912868552218
59705,-1.070895001382054
59706,-1.0842871741055693
59707,-1.0973876860675256
59708,-1.1083897096406172
59709,-1.1203376329332067
59710,-1.126988543219834
59711,-1.1337763639622687
59712,-1.1408769420302454
59713,-1.144940076366405
59714,-1.122873925337925
59715,-1.1124873717202572
59716,-1.1080932906146825
59717,-1.0991957642923433
59718,-1.0769113761679463
59719,-1.007259944051434
59720,-0.9272164041018386
59721,-0.8851081276687227
59722,-0.8451074361162099
59723,-0.7977584890559163
59724,-0.7646776976158692
59725,-0.723911573142664
59726,-0.6948266929558279
59727,-0.6642216585779968
59728,-0.6268887343273406
59729,-0.5806639206605069
59730,-0.5440263320870767
59731,-0.49966930160494605
59732,-0.4486963143906679
59733,-0.3764379202343885
59734,-0.3382855268846772
59735,-0.29527261366334884
59736,-0.26048727466365384
59737,-0.22655008891986406
59738,-0.18625382688730438
59739,-0.1444403478660402
59740,-0.09331177084664397
59741,-0.05798407268016019
59742,-0.0246678893351594
59743,0.03031740082717134
59744,0.06414417165181471
59745,0.1048499944273211
59746,0.13379917926317986
59747,0.16203960423985278
59748,0.18976122221542768
59749,0.21361973516800084
59750,0.22228371311599
59751,0.22699230832753048
59752,0.22023593887130138
59753,0.20767717828964305
59754,0.19192284406010784
59755,0.17424791848772558
59756,0.15199032298669748
59757,0.1260701828880484
59758,0.10719190454297048
59759,0.0808041938548851
59760,0.04572546161768113
59761,0.009688785787263527
59762,-0.025660722636144478
59763,-0.05618746116872953
59764,-0.08145084973733763
59765,-0.10652145292058242
59766,-0.12462662116900765
59767,-0.15272710230348063
59768,-0.17260376995058904
59769,-0.19791033939176472
59770,-0.2313204150519917
59771,-0.26937041708918463
59772,-0.3100455650210158
59773,-0.36082078504115545
59774,-0.0002594019918604494
59775,-0.002948765034779281
59776,-0.015401008484543833
59777,-0.03658016787403025
59778,-0.05805627788836518
59779,-0.09881923233039522
59780,-0.1752005945977943
59781,-0.22128314817241038
59782,-0.28557717864091114
59783,-0.3059439999016197
59784,-0.32157721795285765
59785,-0.33807150108668094
59786,-0.36086938131113194
59787,-0.3909012343834428
59788,-0.4288865321470148
59789,-0.46792061175436084
59790,-0.5435605467942716
59791,-0.5790842160356992
59792,-0.6200197259270426
59793,-0.6569983221171732
59794,-0.6821882992530828
59795,-0.7247941488671755
59796,-0.7611084496240015
59797,-0.7975822516239632
59798,-0.8475236503086805
59799,-0.8883656490982665
59800,-0.9235370474597143
59801,-0.9686922389440403
59802,-1.0131648764050758
59803,-1.0549823987753664
59804,-1.0955706854258744
59805,-1.133191900301759
59806,-1.1785065872120872
59807,-1.222306559329022
59808,-1.2599601319678853
59809,-1.294468328694389
59810,-1.324300327194756
59811,-1.3508978754859549
59812,-1.3647541578814064
59813,-1.3823700897177957
59814,-1.394513156522643
59815,-1.4094158877226304
59816,-1.4170452559541138
59817,-1.4193100195476496
59818,-1.4128064161882532
59819,-1.3940612066084122
59820,-1.3737089665686968
59821,-1.345401533777415
59822,-1.3106347346997194
59823,-1.2865040025384682
59824,-1.2529664841664314
59825,-1.218581455604379
59826,-1.1750150147748808
59827,-1.137149486869822
59828,-1.1080835605132668
59829,-1.0756331783540427
59830,-1.051740846893375
59831,-1.0265806761566898
59832,-0.9944298342633419
59833,-0.9672708694826424
59834,-0.8993728776188203
59835,-0.8324892832371651
59836,-0.7574132691157875
59837,-0.7275827294498541
59838,-0.6917250140100127
59839,-0.6559153765427377
59840,-0.6139184842059803
59841,-0.582307801537172
59842,-0.5443439573891069
59843,-0.5077438690123013
59844,-0.47139413508096756
59845,-0.44121706455141085
59846,-0.396622893284301
59847,-0.3512830334044521
59848,-0.3057933579608163
59849,-0.2623318013288647
59850,-0.21389970990461465
59851,-0.17996100715923352
59852,-0.1389968991108283
59853,-0.09743434418436878
59854,-0.04964485728253466
59855,-0.017227339119008075
59856,0.01910168044530328
59857,0.06250386201333692
59858,0.09238874344722985
59859,0.13222657015094963
59860,0.15260258185137165
59861,0.18595657715096175
59862,0.22065002782240706
59863,0.2609019514354109
59864,0.2946400176310247
59865,0.33497799125409267
59866,0.3736788969987742
59867,0.42321042470039516
59868,0.45600889524175875
59869,0.4971158115597814
59870,0.5335681203364745
59871,0.5720242757202519
59872,0.6008995949647397
59873,0.6216196384729709
59874,0.6308187906892443
59875,0.6363675125640583
59876,0.6433204369803406
59877,0.6551864552658423
59878,0.6649515393273888
59879,0.6702954694757858
59880,0.6747326034461679
59881,0.6795918224868401
59882,0.6867293701691267
59883,0.693147652481831
59884,0.6943904876210945
59885,0.6902663989772959
59886,0.6845312451953999
59887,0.6738980806475565
59888,0.6574372810630718
59889,0.6422605997224489
59890,0.6160538395491008
59891,0.5731161745901486
59892,0.5518798603164744
59893,0.5278513530010512
59894,0.5007948973115093
59895,0.4645399265037301
59896,0.43206705614578367
59897,0.3910247216166611
59898,0.3523354145001374
59899,0.3205161604394919
59900,0.2792563626194499
59901,0.2071514621776827
59902,0.16882854143851062
59903,0.12274774733322262
59904,0.08911855635502733
59905,0.04964221748634596
59906,0.010639864668498793
59907,-0.028192057713424104
59908,-0.06504545628553246
59909,-0.10034452627209237
59910,-0.1335182390392192
59911,-0.16660997321636736
59912,-0.19834274670951887
59913,-0.2628515347423396
59914,-0.3018238664701738
59915,-0.3349299730523613
59916,-0.36405728324876435
59917,-0.38888970023952185
59918,-0.41997336747275643
59919,-0.4670387763666195
59920,-0.5094965829132055
59921,-0.5431228150801577
59922,-0.592038874621339
59923,-0.6264993725462412
59924,-0.6671863136753522
59925,-0.7088602720566317
59926,-0.760073914650901
59927,-0.804688367156918
59928,-0.8478202338373177
59929,-0.8955709422153642
59930,-0.9358183397115309
59931,-0.9806141688265059
59932,-1.0100875593101264
59933,-1.029893998183005
59934,-1.0486659772244324
59935,-1.0725436670768465
59936,-1.1015020675142808
59937,-1.1198641779614242
59938,-1.1420596779690328
59939,-1.1676568206394995
59940,-1.2012139369717485
59941,-1.2304668591698187
59942,-1.2594058111536057
59943,-1.28806288195999
59944,-1.308976149416132
59945,-1.3245389792543318
59946,-1.336231499253859
59947,-1.3423019789017985
59948,-1.33696755923734
59949,-1.3267584744849001
59950,-1.3114444025878147
59951,-1.2662988934715977
59952,-1.230150247829055
59953,-1.2005944971791909
59954,-1.1620105425140235
59955,-1.1199307983130131
59956,-1.0675717495647858
59957,-1.0203664806941333
59958,-0.9853000430844833
59959,-0.9564426133522641
59960,-0.9407249611857854
59961,-0.9333628660049665
59962,-0.9330645843713453
59963,-0.9424179181474799
59964,-0.9552380125468042
59965,-0.9698414819170148
59966,-0.9987241985401673
59967,-1.0213828195779262
59968,-1.0655842015587114
59969,-1.1028634033343503
59970,-1.146271767284076
59971,-1.1868005961066672
59972,-1.2140123694713603
59973,-1.2326933465864587
59974,-1.246995032628263
59975,-1.2589006029734742
59976,-1.271987258567734
59977,-1.2881181062999978
59978,-1.294746904996089
59979,-1.2913650679419346
59980,-1.2903402650318117
59981,-1.2929982356102467
59982,-1.2888764550201455
59983,-1.2763841777883052
59984,-1.2552196691464295
59985,-1.2249254011569883
59986,-1.183911146184615
59987,-1.1387792523539428
59988,-1.0929562124941963
59989,-1.0107099830938986
59990,-0.979988800858424
59991,-0.9891373586109519
59992,-1.0097621689139404
59993,-1.033117947469931
59994,-1.0619503988856756
59995,-1.1022829550925648
59996,-1.155493635156741
59997,-1.1932379206651607
59998,-1.2341070204808666
59999,-1.2704941412288506
60000,-1.2985153032192291
60001,-1.3155134532826498
60002,-1.3199367624220955
60003,-1.3143658170648433
60004,-1.2997615174027188
60005,-1.2804557317175862
60006,-1.2586849406587473
60007,-1.235848545454765
60008,-1.2100873036356548
60009,8.583695539771922e-07
60010,-3.786328546508215e-06
60011,6.737843201666667e-05
60012,0.0022145670632321493
60013,0.008224140466329653
60014,0.01703474628852412
60015,0.02999678577932652
60016,0.04632234891366458
60017,0.0647609404292277
60018,0.08373030876910334
60019,0.10088595660895569
60020,0.11342734993559156
60021,0.11997229238093729
60022,0.11499290795078197
60023,0.10505277582249359
60024,0.08495925818504904
60025,0.06000320124299141
60026,0.0177452633219589
60027,-0.009707351301034046
60028,-0.032975415258343556
60029,-0.05786007085567379
60030,-0.08999253856577989
60031,-0.12404639422994064
60032,-0.14702682768571573
60033,-0.18483735694902897
60034,-0.220127864684141
60035,-0.25604342565391985
60036,-0.29170083870905844
60037,-0.3234123231357632
60038,-0.3584080726714377
60039,-0.3927709352055201
60040,-0.4236045006022834
60041,-0.448997054012803
60042,-0.47332128033849413
60043,-0.4986897794282521
60044,-0.5099046943493635
60045,-0.5090836619014021
60046,-0.49502282367821215
60047,-0.4695319580592004
60048,-0.43142148529374186
60049,-0.4021576376827705
60050,-0.3479975308339759
60051,-0.3035227403850592
60052,-0.25649555755420084
60053,-0.21824446400274036
60054,-0.19354267712458795
60055,-0.15240737977569216
60056,-0.12209442778270241
60057,-0.09534513584279139
60058,-0.07038988770217731
60059,-0.043226294836590226
60060,-0.019665935217190997
60061,-0.003751350149424836
60062,0.01583626639837877
60063,0.03474759462798369
60064,0.05390406957105698
60065,0.06843569666294362
60066,0.07520643694513052
60067,0.07540591962028899
60068,0.06951858388436
60069,0.05787468163402949
60070,0.04787695286991675
60071,0.028632761570934057
60072,0.009543635341293866
60073,-0.011257260379108987
60074,-0.04138946270754854
60075,-0.06523543224197843
60076,-0.08418065682154457
60077,-0.09299858481390245
60078,-0.11019282636324543
60079,-0.12919214908411533
60080,-0.1438499408030834
60081,-0.1549230144905362
60082,-0.1642105624044044
60083,-0.1659538795740949
60084,-0.15373866643300477
60085,-0.13060257641457482
60086,-0.10374736788613548
60087,-0.06658446737187458
60088,-0.02769598838374498
60089,0.013834411720623113
60090,0.05548629900715061
60091,0.13015162073958456
60092,0.16473821631581612
60093,0.19966108543543562
60094,0.23512944584296655
60095,0.27920672169569416
60096,0.31187256609873765
60097,0.3573596868269011
60098,0.388171450510815
60099,0.44781205201558794
60100,0.46425172636852247
60101,0.4689483749190137
60102,0.45791167197585414
60103,0.4239897973249425
60104,-1.4480125789522605e-06
60105,0.00027656903336748434
60106,0.0029080428478104894
60107,0.007371959562806618
60108,0.010402336650166764
60109,0.01678674135055353
60110,0.025371328818270138
60111,0.042941492369081485
60112,0.07344527446010257
60113,0.08948243536718617
60114,0.09893423277586784
60115,0.11424467683130105
60116,0.1314455958949112
60117,0.14585194950216385
60118,0.14969014078159162
60119,0.14729493098437682
60120,0.13960524454525539
60121,0.1301332223387856
60122,0.12044191905181292
60123,0.10629707694468327
60124,0.09563736585783437
60125,0.08272708790913108
60126,0.06898918342284893
60127,0.0475714247592427
60128,0.010196114173547623
60129,-0.022645997104713662
60130,-0.05037120911155121
60131,-0.08902503401618916
60132,-0.11723000907864156
60133,-0.15234911371753346
60134,-0.18703512025770125
60135,-0.22520543801441062
60136,-0.2547786512892189
60137,-0.29131675037197546
60138,-0.32509323504815607
60139,-0.3573903445984675
60140,-0.390815896724778
60141,-0.43206297142339717
60142,-0.45907910581735084
60143,-0.4950571198674545
60144,-0.5297261431073106
60145,-0.5632943762250484
60146,-0.5967506001863737
60147,-0.624269200939064
60148,-0.6607807824274716
60149,-0.6969716507365773
60150,-0.7160861093809863
60151,-0.7277334206031824
60152,-0.7323112995391147
60153,-0.7328558081781484
60154,-0.7291950074036887
60155,-0.7216859108911821
60156,-0.7050388460098371
60157,-0.6917955914030808
60158,-0.675435475072483
60159,-0.6562493181078448
60160,-0.6294567052126026
60161,-0.5977103424698696
60162,-0.5610961470049959
60163,-0.5203223731032971
60164,-0.48006386484557173
60165,-0.44116213572305096
60166,-0.4003194435982501
60167,-0.3667610311997701
60168,-0.33688780005831565
60169,-0.3041730401764552
60170,-0.27656085478579423
60171,-0.24029382860880674
60172,-0.21745503971429464
60173,-0.17741164957063948
60174,-0.13726279537684788
60175,-0.09689757156288262
60176,-0.06017375438998245
60177,-0.03160809538379728
60178,-0.013759210427560297
60179,-0.011775083069205968
60180,-0.020374615272863456
60181,-0.03611336140977129
60182,-0.06709333798906764
60183,-0.1035268730613992
60184,-0.14423438705703298
60185,-0.19294220078147586
60186,-0.23598989662107284
60187,-0.2730516349295827
60188,-0.31665963519172435
60189,-0.3607197666285508
60190,-0.44827168548010027
60191,-0.541021644935414
60192,-0.5692780967214458
60193,-0.6242517326381926
60194,-0.6578188382384766
60195,-0.6995585573385199
60196,-0.7388628433804566
60197,-0.7738234257527274
60198,-0.8044035058646071
60199,-0.8379367719325156
60200,-0.8632165745746612
60201,-0.8893387925395416
60202,-0.9155895295396612
60203,-0.9441695053051467
60204,-0.9577232660838716
60205,-0.9708318374254045
60206,-0.9799730054337881
60207,-0.9961016621793541
60208,-1.0109332862413092
60209,-1.022487343370548
60210,-1.0500901505425273
60211,-1.0816359142613394
60212,-1.1165769409663644
60213,-1.1556486616637005
60214,-1.186769146429361
60215,-1.2124074721920126
60216,-1.252755217031389
60217,-1.299286942455931
60218,-1.3449125997784297
60219,-1.3816057230851577
60220,-1.4247455297343963
60221,-1.4581491433451974
60222,-1.4924582836832199
60223,-1.51326712525588
60224,-1.5201812887269353
60225,-1.5119120174178802
60226,-1.4901849767231692
60227,-1.4566907404365141
60228,-1.4180074015631576
60229,-1.375712733167447
60230,-1.3327302150684788
60231,-1.286083770988176
60232,-1.2580216513068674
60233,-1.2326968023714326
60234,-1.2153493413938439
60235,-1.20287520949764
60236,-1.1974013605919651
60237,-1.1944113880181426
60238,-1.1953125780389307
60239,-1.2035298445422788
60240,-1.2153391155438855
60241,-1.229989748042175
60242,-1.2494233916770652
60243,-1.264968898879976
60244,-1.3101498339180033
60245,-1.357405929316621
60246,-1.383859128769564
60247,-1.4058838123598625
60248,-1.4302909406683715
60249,-1.4559383396853713
60250,-1.4806132011625108
60251,-1.4989509571802149
60252,-1.508910517882819
60253,-1.5149233514491116
60254,-1.5155867345670102
60255,-1.5130433484399006
60256,-1.507725939958855
60257,-1.4991370947419715
60258,-1.4907151678345039
60259,-1.489002709180536
60260,-1.4947511544747145
60261,-1.5008090120236028
60262,-1.5091582028638448
60263,-1.501605036304379
60264,-1.4842571654775887
60265,-1.4676429633088215
60266,-1.429547496715218
60267,-1.3820547002901764
60268,-1.3359416725796263
60269,-1.2943311472737065
60270,-1.2603075712850587
60271,-1.2217817841247347
60272,-1.1817007797658103
60273,-1.1425625131686015
60274,-1.0981654690000555
60275,-1.0651629047699585
60276,-1.0244284061164453
60277,-0.9767426549862415
60278,-0.9413534318300755
60279,-0.8997846208894488
60280,-0.8595018886629647
60281,-0.8194106516394337
60282,-0.7799639939593447
60283,-0.7411466547543287
60284,-0.7084954502090183
60285,-0.6634482587340348
60286,-0.6242142664070944
60287,-0.5826287022737173
60288,-0.5333895548876103
60289,-0.5015503060185867
60290,-0.46909991291849557
60291,-0.41930305416687846
60292,-0.3777753173683106
60293,-0.3377364472051402
60294,-0.29266882801043465
60295,-0.2530353306121886
60296,-0.22771650219684014
60297,-0.1828309110288338
60298,-0.15973777472071377
60299,-0.13797013635919528
60300,-0.12270940443320064
60301,-0.10736667128995456
60302,-0.0974445495454297
60303,-0.08866018777845625
60304,-0.07816789085270348
60305,-0.05556637241259122
60306,-0.018335765800000327
60307,0.005929528554669938
60308,0.042235057752818286
60309,0.0756102144897322
60310,0.13341751036021027
60311,0.17840897990553223
60312,0.20236753836364846
60313,0.23036595650185318
60314,0.2758269830832175
60315,0.31457754308725516
60316,0.4007833276030896
60317,0.4778710236079909
60318,0.523138067567374
60319,0.5560826073625242
60320,0.5812298450630977
60321,0.6011947367776391
60322,0.6193749067916182
60323,0.62735480167282
60324,0.6279297984075204
60325,0.618819455406676
60326,0.5951905726694346
60327,0.5567928357346071
60328,0.5281875114997339
60329,0.49170933183874427
60330,0.4540028800640744
60331,0.4160786621750935
60332,0.3747984938347368
60333,0.31252520647955195
60334,0.25622159731877325
60335,0.21286146980534523
60336,0.17746474413350802
60337,0.13453687516172175
60338,0.08850592710170675
60339,0.05426196185288937
60340,0.01391557251563618
60341,-0.02750896268318758
60342,-0.06755608420824542
60343,-0.10489992708267662
60344,-0.13418565661902593
60345,-0.1666497788689638
60346,-0.186701789654757
60347,-0.20363057323206155
60348,-0.21411838945506803
60349,-0.2255986473943955
60350,-0.23609860593678658
60351,-0.24767775623219876
60352,-0.25984998985447666
60353,-0.2704429143061742
60354,-0.27750239536335525
60355,-0.2811838834414935
60356,-0.2785196491023655
60357,-0.2703232627756762
60358,-0.2565056718586
60359,-0.23874250595139554
60360,-0.21853146793651723
60361,-0.19780396830804495
60362,-0.16936050647986375
60363,-0.13194066306341526
60364,-0.09557419478404365
60365,-0.06488965824253276
60366,-0.026715853458271332
60367,0.010320213360342726
60368,0.04575012981613233
60369,0.08171093443279455
60370,0.1619872109457924
60371,0.1987046572413469
60372,0.22897285576682924
60373,0.2644056112623801
60374,0.29763236796567627
60375,0.32693361944341676
60376,0.3553636530679988
60377,0.39007219840826585
60378,0.4256746556368682
60379,0.46309790920065147
60380,0.5090119147483881
60381,0.5496448985158122
60382,0.5910452676302086
60383,0.6249029270998024
60384,0.7162514855243588
60385,0.7887786878708568
60386,0.8264109063781407
60387,0.8617623566333799
60388,0.8682375695785717
60389,0.8603022789966651
60390,0.8391313173557303
60391,0.8209105804508483
60392,0.7788739201485
60393,0.740736328098488
60394,0.699921297475125
60395,0.6555599007702129
60396,0.6269403058461653
60397,0.596787515112604
60398,0.5742489927425644
60399,0.5599968566722495
60400,0.5559543443978107
60401,0.5618993370257576
60402,0.5688718175753283
60403,0.5839536452859889
60404,-0.0002690346842818853
60405,-0.00162658755891414
60406,-0.005889025301865817
60407,-0.010749297405863691
60408,-0.015148528194001731
60409,-0.020617322496793968
60410,-0.02130202467656173
60411,-0.010595661791012111
60412,-0.0038836496895899393
60413,-0.0020382246439294696
60414,-0.008454917964075702
60415,-0.01216626979640716
60416,-0.004677840224767421
60417,0.004165990321292272
60418,0.007407751403429967
60419,0.014615830094395588
60420,0.02643620944471748
60421,0.02985259377419594
60422,0.017208563891444307
60423,0.00512308527442254
60424,-0.0019987151014155876
60425,-0.010490744567253948
60426,-0.023596910815903066
60427,-0.029518867716697574
60428,-0.03815313628086592
60429,-0.04778802721945419
60430,-0.06326921882664091
60431,-0.07421692448273244
60432,-0.10927183330742526
60433,-0.14380397063274433
60434,-0.17589442268027766
60435,-0.2187266921991768
60436,-0.2645152108898867
60437,-0.3129120793758488
60438,-0.3518862023155327
60439,-0.3835446861620083
60440,-0.42266562333187924
60441,-0.4627072480061428
60442,-0.4989074117216131
60443,-0.5357834326822808
60444,-0.5662592118978205
60445,-0.5983681056276782
60446,-0.6286229404314878
60447,-0.6522195840425347
60448,-0.6572748486234533
60449,-0.6566343188918766
60450,-0.6518699051351962
60451,-0.6483054335257357
60452,-0.6433252878190461
60453,-0.6352086815322393
60454,-0.6279765154926342
60455,-0.6222688525312486
60456,-0.6249080611101123
60457,-0.637006009364207
60458,-0.6524620366448114
60459,-0.6695870413079399
60460,-0.673348126064666
60461,-0.6675346517853168
60462,-0.6535929972688385
60463,-0.6443592558784865
60464,-0.6321226421019182
60465,-0.6036980153905941
60466,-0.5771442242210565
60467,-0.5402109883532078
60468,-0.5023828177880528
60469,-0.45630795419272474
60470,-0.41344433179127205
60471,-0.3680055984191274
60472,-0.34433956355224443
60473,-0.3300821422087237
60474,-0.32760574865002673
60475,-0.33728581405579544
60476,-0.3482855176638316
60477,-0.3750492875632243
60478,-0.393147414397484
60479,-0.4245224504573741
60480,-0.46047048081709707
60481,-0.4890375641202492
60482,-0.5136569558399237
60483,-0.5435861809979808
60484,-0.5728694138732254
60485,-0.5945251596702813
60486,-0.6239423821832397
60487,-0.6431315586825144
60488,-0.6685308350747218
60489,-0.7080897168506033
60490,-0.7525225715114985
60491,-0.7965707425041648
60492,-0.8433133498077928
60493,-0.881132331813669
60494,-0.9171609196638727
60495,-0.9522484320168437
60496,-0.97041325037232
60497,-0.9758575241605676
60498,-0.9645294236001823
60499,-0.9426741726928527
60500,-0.9093068848234398
60501,-0.8810311224843634
60502,-0.840163665102324
60503,-0.8083305585617292
60504,-0.7663598200369894
60505,-0.7236525616002702
60506,-0.6815285342864912
60507,-0.6386936803109432
60508,-0.5879111924311458
60509,-0.5499906396611384
60510,-0.5192224073783022
60511,-0.48688548905678386
60512,-0.466051304636811
60513,-0.44487378430006513
60514,-0.4388424816054534
60515,-0.4370643923387943
60516,-0.4460392976577541
60517,-0.4584228334008423
60518,-0.47440847976325384
60519,-0.4968691186412449
60520,-0.522661316740225
60521,-0.5568053757330469
60522,-0.60254117847668
60523,-0.6358420010478394
60524,-0.6725429994461487
60525,-0.7160348511406706
60526,-0.7664812894488057
60527,-0.8042344005034111
60528,-0.8392298281292683
60529,-0.8589876042456766
60530,-0.8608155374144726
60531,-0.8501550192811393
60532,-0.8412358343723437
60533,-0.8304104207662124
60534,-0.7984071630017968
60535,-0.7870262459321263
60536,-0.7900219635787656
60537,-0.7916549247687339
60538,-0.7826732570392297
60539,-0.7572449295391313
60540,-0.7180193863238227
60541,-0.6780482051347697
60542,-0.6355857235253385
60543,-0.5828065857534679
60544,-0.546429897540925
60545,-0.5117101571063573
60546,-0.48840734178121104
60547,-0.47359088202483013
60548,-0.47295241521904813
60549,-0.4821580432545483
60550,-0.4965506885154896
60551,-0.5196453795593413
60552,-0.5454677751979595
60553,-0.5796552557070522
60554,-0.6149506217755776
60555,-0.6526691119033833
60556,-0.6934298248927332
60557,-0.7365399184468961
60558,-0.781664770859795
60559,-0.828376268527222
60560,-0.8698063766732154
60561,-0.895994010477882
60562,-0.9162368392548041
60563,-0.9203126425278502
60564,-0.9130355662516968
60565,-0.8926070663914613
60566,-0.8587729207911855
60567,-0.8359080038882126
60568,-0.816927253602468
60569,-0.7782481461489542
60570,-0.753276391310131
60571,-0.7266778607782916
60572,-0.7031380458675942
60573,-0.6701024176952478
60574,-0.636618334508506
60575,-0.5913195267236182
60576,-0.5551926301008775
60577,-0.499728263242034
60578,-0.43329956788204244
60579,-0.3866310846134553
60580,-0.38501010500087174
60581,-0.39327106663465305
60582,-0.4137440100252447
60583,-0.4340117631221046
60584,-0.4546921098760533
60585,-0.4863544914575208
60586,-0.5190422048885196
60587,-0.5610726723093128
60588,-0.6027044567105265
60589,-0.6451576019322286
60590,-0.6994824184023479
60591,-0.7769993208384791
60592,-0.8461811532483746
60593,-0.8979676379266074
60594,-0.8980898513630953
60595,-0.8779221466336713
60596,-0.8527420801582385
60597,-0.8182521450715742
60598,-0.7836519880185604
60599,-0.7474611507974466
60600,-0.7161954278137852
60601,-0.6851379905561957
60602,-0.657195640026713
60603,-0.62914308214357
60604,-0.5994231082722619
60605,-0.578127569080088
60606,-0.5495693174560514
60607,-0.5166568870880995
60608,-0.4809814894886107
60609,-0.44800647777253233
60610,-0.41957988907616023
60611,-0.40760489297801766
60612,-0.40811449771649005
60613,-0.419726180816838
60614,-0.4303835112983229
60615,-0.4415552412387955
60616,-0.4451038093438359
60617,-0.45481128649758334
60618,-0.4830858509777063
60619,-0.49751854111910093
60620,-0.5218797547708472
60621,-0.5453773789053706
60622,-0.5822070210487846
60623,-0.6227123679266456
60624,-0.6742498294960648
60625,-0.7136597789040227
60626,-0.7869438449440058
60627,-0.8230642272235771
60628,-0.781607113375997
60629,-0.7549362915607164
60630,-0.7021532107815911
60631,-0.6562267911345666
60632,-0.6152538148698631
60633,-0.5816146188657866
60634,-0.5667170954419158
60635,-0.5636529225537871
60636,-0.5755422856370435
60637,-0.6056677464466451
60638,-0.6482259121326083
60639,-0.6927315458795973
60640,-0.7321910487673984
60641,-0.7824908632533017
60642,-0.8131980004565135
60643,-0.8425394435526661
60644,-0.8582900923473588
60645,-0.8554822588117154
60646,-0.8345666729571699
60647,-0.7978662580594065
60648,-0.761270249375886
60649,-0.7217516888484875
60650,-0.6874497332940568
60651,-0.6458915963722006
60652,-0.6083689737449398
60653,-0.5351603643297573
60654,-0.5120955889286689
60655,-0.4541710149211003
60656,-0.4179748299287302
60657,-0.38680311467527123
60658,-0.3456613119101191
60659,-0.30542511600017413
60660,-0.26151119492124336
60661,-0.22838407920512638
60662,-0.1873629107093501
60663,-0.1687412064055236
60664,-0.15224749937963852
60665,-0.14373767111618485
60666,-0.14074728674493972
60667,-0.1386143001618666
60668,-0.1290882164941635
60669,-0.11718981724520418
60670,-0.11299349792786752
60671,-0.12299047821477913
60672,-0.13403838418237438
60673,-0.1553039659348276
60674,-0.22028174391281177
60675,-0.2663105690302975
60676,-0.2992443259065963
60677,-0.3278150613177134
60678,-0.3681854417089236
60679,-0.40312932919503397
60680,-0.4386136858057772
60681,-0.45707410215165745
60682,-0.5023388405885324
60683,-0.5335618982924647
60684,-0.5667289582329447
60685,-0.5925920062718598
60686,-0.6235143552497798
60687,-0.6588561777349647
60688,-0.6918566946247972
60689,-0.7466778355734862
60690,-0.7801611177999062
60691,-0.825416763996501
60692,-0.8760644931118772
60693,-0.9053231495665527
60694,-0.9155895233687048
60695,-0.9124573860740914
60696,-0.8963029293772463
60697,-0.8707767922213748
60698,-0.837611674997478
60699,-0.8152382613780104
60700,-0.7931345053984183
60701,-0.7836114815797693
60702,-0.7678709525036863
60703,-0.7565628264184074
60704,-2.7821938962356692e-06
60705,-5.388085040341625e-05
60706,-0.0001634734383203045
60707,-0.006722878719268083
60708,-0.022684067324578325
60709,-0.05407034653871307
60710,-0.12169653637685027
60711,-0.15822228531712654
60712,-0.19936978830780372
60713,-0.24235389465192275
60714,-0.28528368416183153
60715,-0.3282483216074898
60716,-0.379537368730972
60717,-0.4165546029853862
60718,-0.4602236865042588
60719,-0.5108030311879403
60720,-0.5939801140457982
60721,-0.6343512145982391
60722,-0.6685534443703464
60723,-0.7108794874509533
60724,-0.7551194842726686
60725,-0.799939881728939
60726,-0.845073362472596
60727,-0.8980942244568233
60728,-0.9794914284139091
60729,-1.0205605686927288
60730,-1.0625750583587745
60731,-1.1063626028852267
60732,-1.1429559181365854
60733,-1.185283510891603
60734,-1.2246726986126824
60735,-1.2649433595942714
60736,-1.306734631981169
60737,-1.3477920582437009
60738,-1.3945960332379703
60739,-1.4290066564012995
60740,-1.4753543925094543
60741,-1.510406995036902
60742,-1.5349649960855578
60743,-1.5609331980453538
60744,-1.5867855697450939
60745,-1.6061122569761224
60746,-1.6198537305384098
60747,-1.6364958782836707
60748,-1.6493979158478234
60749,-1.6607200553637385
60750,-1.6758027126031303
60751,-1.69200984790245
